+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1001046399.0ns,0,7,21
+1053603197.0ns,0,7,21
+1053603197.0ns,0,7,21
+1054067197.0ns,0,7,21
+1054531197.0ns,0,7,21
+1054995197.0ns,0,7,21
+1055459197.0ns,0,7,21
+1055923197.0ns,0,7,21
+1056387197.0ns,0,7,21
+1056851197.0ns,0,7,21
+1057315197.0ns,0,7,21
+1057779197.0ns,0,7,21
+1106156796.0ns,0,7,21
+1106620796.0ns,0,7,21
+1107084796.0ns,0,7,21
+1107548796.0ns,0,7,21
+1108012796.0ns,0,7,21
+1108476796.0ns,0,7,21
+1108940796.0ns,0,7,21
+1109404796.0ns,0,7,21
+1109868796.0ns,0,7,21
+1110332796.0ns,0,7,21
+1759925798.0ns,0,7,21
+1759925798.0ns,0,7,21
+1779305565.0ns,0,7,21
+1816949797.0ns,0,7,21
+1816949797.0ns,0,7,21
+1836329564.0ns,0,7,21
+1869896996.0ns,0,7,21
+1889276763.0ns,0,7,21
+1968335378.0ns,0,7,21
+2025359377.0ns,0,7,21
+2066684466.0ns,0,7,21
+2078306576.0ns,0,7,21
+2108998521.0ns,0,7,21
+2109546780.0ns,0,7,21
+2123708465.0ns,0,7,21
+2127132195.0ns,0,7,21
+2143528712.0ns,0,7,21
+2146511962.0ns,0,7,21
+2166022520.0ns,0,7,21
+2170550519.0ns,0,7,21
+2176655664.0ns,0,7,21
+2180079394.0ns,0,7,21
+2180551393.0ns,0,7,21
+2199459161.0ns,0,7,21
+2199931160.0ns,0,7,21
+2200552711.0ns,0,7,21
+2218969719.0ns,0,7,21
+2223497718.0ns,0,7,21
+2241407164.0ns,0,7,21
+2243330863.0ns,0,7,21
+2248711523.0ns,0,7,21
+2253499910.0ns,0,7,21
+2261414360.0ns,0,7,21
+2296278062.0ns,0,7,21
+2296278062.0ns,0,7,21
+2296750061.0ns,0,7,21
+2297222060.0ns,0,7,21
